year,Name,Rank,No. of FTE students,No. of students per staff,International students,Female:Male ratio,rank_prefix,Overall,Teaching,Research Environment,Research Quality,Industry,International Outlook
2024,McGill University,49,"30,821",11.9,29%,61 : 39,,76.0,62.3,72.3,88.8,76.1,92.5
2024,McMaster University,103,"28,254",30.9,22%,56 : 44,"=, =",66.3,43.8,51.3,93.0,100.0,87.3
2024,Michigan State University,116,"44,514",16.1,11%,52 : 48,"=, =",65.4,54.8,52.3,86.2,70.0,71.4
2024,Monash University,54,"58,460",43.1,38%,56 : 44,,75.2,55.3,67.8,94.7,99.7,91.1
2024,Nanjing University,73,"36,711",16.7,8%,54 : 46,,70.9,64.0,61.7,85.3,96.8,61.8
2024,"Nanyang Technological University, Singapore",32,"25,895",16.7,27%,49 : 51,,82.3,66.2,80.9,94.5,99.7,93.3
2024,National Taiwan University (NTU),152,"24,744",11.1,13%,41 : 59,"=, =",61.9,57.3,54.8,70.8,99.9,51.2
2024,National University of Singapore,19,"33,334",20.0,24%,49 : 51,,90.0,78.8,94.0,95.4,100.0,91.1
2024,New York University,27,"48,461",11.8,42%,58 : 42,,83.5,73.2,84.0,94.9,75.4,80.7
2024,Newcastle University,168,"25,650",14.8,26%,53 : 47,"=, =",60.8,37.2,41.1,93.8,72.1,91.3
2024,Northwestern University,28,"18,894",13.1,18%,52 : 48,,83.2,72.3,78.8,97.8,99.7,75.9
2024,Ohio State University (Main campus),99,"55,538",11.4,11%,51 : 49,"=, =",66.7,55.8,52.7,88.4,85.0,67.3
2024,Paris Sciences et Lettres – PSL Research University Paris,40,"16,120",15.0,22%,51 : 49,,78.5,75.7,72.8,83.2,99.7,81.6
2024,Peking University,14,"33,064",10.9,14%,,,91.8,95.6,97.3,87.2,98.8,70.2
2024,Penn State (Main campus),122,"45,875",14.2,15%,48 : 52,,65.0,53.1,58.7,83.7,70.4,58.4
2024,Pohang University of Science and Technology (POSTECH),149,"3,300",10.5,5%,,,62.2,58.1,51.5,77.2,100.0,40.0
2024,Princeton University,6,"7,753",7.3,23%,47 : 53,,96.9,96.3,97.9,98.8,95.1,89.1
2024,Purdue University West Lafayette,86,"42,633",18.3,17%,44 : 56,,68.5,64.0,65.3,71.8,84.3,76.7
2024,Queen Mary University of London,135,"22,205",14.6,45%,54 : 46,,63.1,37.6,42.6,97.9,73.9,98.1
2024,Queensland University of Technology,199,"35,164",37.9,14%,54 : 46,"=, =",58.7,33.9,42.1,89.5,85.9,82.2
2024,RWTH Aachen University,90,"34,914",43.3,29%,34 : 66,,68.0,54.9,64.8,78.9,100.0,71.2
2024,Radboud University Nijmegen,140,"23,004",18.2,12%,57 : 43,"=, =",62.8,39.1,51.0,91.3,81.4,77.7
2024,Rice University,119,"7,318",9.8,26%,42 : 58,"=, =",65.2,56.4,45.6,86.5,73.9,85.8
2024,Sapienza University of Rome,181,"60,522",22.2,9%,61 : 39,,60.0,53.5,48.1,77.9,85.4,46.5
2024,Scuola Normale Superiore di Pisa,168,614,7.4,11%,29 : 71,"=, =",60.8,60.1,42.6,82.9,34.9,59.3
2024,Seoul National University,62,"28,620",16.1,13%,,,73.4,74.2,75.3,74.6,100.0,43.7
2024,Shanghai Jiao Tong University,43,"38,472",12.6,9%,37 : 63,,77.7,76.6,82.5,75.4,100.0,60.6
2024,Sichuan University,150,"49,117",15.9,5%,,"=, =",62.0,59.1,57.3,69.3,93.2,46.1
2024,Sorbonne University,75,"41,527",14.5,22%,60 : 40,,70.5,64.7,60.8,83.7,69.5,78.8
2024,Stanford University,2,"14,517",6.4,23%,47 : 53,,98.0,99.0,97.8,99.6,100.0,87.0
2024,Stockholm University,185,"29,774",20.3,13%,,"=, =",59.6,32.1,49.6,91.0,59.2,81.2
2024,Sungkyunkwan University (SKKU),145,"23,402",19.4,19%,,"=, =",62.5,55.5,54.2,72.9,98.8,61.3
2024,TU Dresden,161,"29,719",29.4,17%,45 : 55,"=, =",61.4,46.6,51.1,79.3,99.7,67.9
2024,Technical University of Berlin,136,"20,425",49.6,29%,35 : 65,"=, =",63.0,47.8,55.6,78.1,99.9,71.3
2024,Technical University of Denmark,126,"10,410",7.7,28%,32 : 68,,64.6,50.7,47.4,83.2,99.7,92.2
2024,Technical University of Munich,30,"35,506",44.4,39%,37 : 63,"=, =",82.5,69.8,85.1,90.0,100.0,83.1
2024,Texas A&M University,118,"64,427",20.5,6%,47 : 53,,65.3,55.2,62.1,77.3,76.4,64.1
2024,The Chinese University of Hong Kong,53,"18,290",18.8,25%,,,75.4,59.1,61.5,97.6,95.9,93.6
2024,The Hong Kong Polytechnic University,87,"20,034",30.6,30%,51 : 49,"=, =",68.2,45.7,54.1,94.5,87.4,96.3
2024,The Hong Kong University of Science and Technology,64,"9,794",19.9,30%,,"=, =",73.0,54.0,62.1,92.9,100.0,95.5
2024,The University of Chicago,13,"15,792",6.2,36%,47 : 53,,92.1,89.6,91.2,97.6,93.8,82.3
2024,The University of Osaka,175,"22,274",10.4,10%,32 : 68,"=, =",60.4,62.5,65.7,50.5,100.0,51.0
2024,The University of Queensland,70,"42,847",39.1,42%,55 : 45,,72.0,52.9,64.3,89.1,99.8,94.0
2024,The University of Sydney,60,"57,414",23.1,51%,58 : 42,,73.8,52.6,68.9,92.0,97.7,90.2
2024,The University of Tokyo,29,"26,345",10.3,15%,,,83.1,93.9,94.2,67.8,100.0,49.7
2024,The University of Western Australia,143,"19,382",22.4,26%,50 : 50,"=, =",62.7,37.7,48.6,88.7,97.2,93.5
2024,Tohoku University,130,"17,409",11.8,12%,28 : 72,"=, =",63.8,67.8,66.4,53.8,99.9,58.5
2024,Tokyo Institute of Technology,191,"9,928",9.6,17%,16 : 84,"=, =",59.2,59.5,63.3,49.4,100.0,60.1
2024,Tongji University,185,"31,632",11.3,15%,41 : 59,"=, =",59.6,50.0,53.6,69.5,85.4,67.7
2024,Trinity College Dublin,134,"18,778",22.2,34%,61 : 39,,63.2,44.0,48.4,87.6,76.6,91.4
2024,Tsinghua University,12,"38,518",11.2,10%,,,92.4,95.3,98.1,93.2,99.9,51.7
2024,Tufts University,191,"11,611",10.5,16%,57 : 43,"=, =",59.2,51.5,35.0,87.5,71.7,62.8
2024,UCL,22,"41,110",11.3,61%,59 : 41,,88.1,78.4,86.4,98.6,75.2,97.9
2024,UNSW Sydney,84,"47,044",36.6,40%,47 : 53,,68.9,47.2,57.4,91.1,98.6,94.5
2024,Ulm University,193,"10,301",26.4,13%,51 : 49,"=, =",59.0,40.6,41.2,87.9,99.6,63.0
2024,Ulsan National Institute of Science and Technology (UNIST),199,"3,799",11.8,9%,28 : 72,"=, =",58.7,47.7,40.8,85.0,94.6,46.5
2024,University of Adelaide,111,"23,792",36.4,31%,49 : 51,"=, =",65.8,42.4,50.6,92.8,95.0,92.9
2024,University of Alberta,109,"33,730",22.8,27%,,"=, =",65.9,50.1,55.5,80.9,99.9,90.7
2024,University of Amsterdam,61,"28,649",13.2,36%,60 : 40,,73.6,55.0,63.1,96.7,77.6,93.2
2024,University of Antwerp,161,"16,168",31.8,17%,56 : 44,"=, =",61.4,38.2,44.4,92.5,98.4,74.7
2024,University of Arizona,155,"45,517",19.9,7%,56 : 44,"=, =",61.8,48.7,51.3,85.7,84.0,47.0
2024,University of Auckland,150,"35,663",24.4,31%,57 : 43,"=, =",62.0,39.7,45.7,88.3,95.8,89.9
2024,University of Barcelona,152,"44,365",15.3,11%,64 : 36,"=, =",61.9,42.4,47.3,91.4,83.9,65.2
2024,University of Basel,123,"8,536",10.4,31%,56 : 44,"=, =",64.9,50.8,42.9,87.7,99.4,95.4
2024,University of Bern,116,"12,399",18.2,16%,59 : 41,"=, =",65.4,45.1,47.0,93.3,99.2,87.0
2024,University of Birmingham,101,"32,625",15.2,32%,58 : 42,,66.6,46.1,49.3,95.5,72.1,95.1
2024,University of Bologna,155,"74,105",24.7,11%,57 : 43,"=, =",61.8,53.0,44.6,86.5,79.4,54.3
2024,University of Bonn,91,"26,290",44.5,17%,57 : 43,,67.8,51.7,57.7,89.7,82.6,73.8
2024,University of Bristol,81,"27,335",14.8,31%,55 : 45,,69.8,48.7,56.5,97.3,72.3,92.5
2024,University of British Columbia,41,"58,987",19.4,34%,55 : 45,,78.0,62.5,76.6,90.5,76.7,95.0
2024,"University of California, Berkeley",9,"39,991",17.9,22%,52 : 48,,94.6,87.2,98.8,99.0,99.4,86.8
2024,"University of California, Davis",59,"37,926",13.3,18%,60 : 40,,74.1,63.7,67.8,87.2,91.5,78.7
2024,"University of California, Irvine",92,"35,675",16.2,26%,53 : 47,"=, =",67.4,47.1,53.8,93.2,96.1,80.9
2024,"University of California, Los Angeles",18,"42,634",9.6,15%,56 : 44,,90.1,85.7,91.9,96.4,92.3,74.3
2024,"University of California, San Diego",34,"40,596",12.0,19%,45 : 55,,81.0,66.0,78.4,97.6,100.0,74.3
2024,"University of California, Santa Barbara",69,"25,540",27.5,18%,54 : 46,,72.1,47.4,64.7,96.9,99.4,84.0
2024,University of Cambridge,5,"20,565",11.5,38%,48 : 52,,97.5,95.8,100.0,98.0,87.9,97.4
2024,University of Cape Town,167,"21,961",13.6,13%,54 : 46,,60.9,38.7,47.0,88.3,78.2,82.9
2024,University of Cologne,160,"31,299",28.7,17%,,,61.5,42.9,47.1,85.6,98.8,73.3
2024,University of Colorado Boulder,138,"35,844",16.5,8%,45 : 55,"=, =",62.9,46.5,51.9,88.6,82.8,56.6
2024,University of Copenhagen,103,"31,728",4.3,14%,62 : 38,"=, =",66.3,49.2,51.1,91.3,89.5,80.1
2024,University of Edinburgh,30,"33,940",11.5,46%,61 : 39,"=, =",82.5,70.7,77.5,96.9,71.1,97.0
2024,University of Erlangen-Nuremberg,193,"29,467",41.9,13%,51 : 49,"=, =",59.0,42.6,48.1,79.7,100.0,61.0
2024,University of Exeter,177,"27,190",16.6,28%,53 : 47,"=, =",60.2,33.5,42.5,95.7,52.2,95.5
2024,University of Florida,132,"48,114",16.7,9%,56 : 44,,63.7,55.5,56.7,78.3,88.9,50.9
2024,University of Freiburg,128,"19,417",34.4,17%,53 : 47,,64.1,46.7,51.3,86.2,100.0,74.2
2024,University of Geneva,183,"18,865",8.4,40%,62 : 38,,59.8,41.8,38.0,86.7,80.7,97.1
2024,University of Glasgow,87,"32,270",14.4,43%,59 : 41,"=, =",68.2,48.1,51.8,96.8,69.7,96.1
2024,University of Groningen,79,"31,942",28.8,29%,53 : 47,,70.0,47.5,57.2,94.5,99.9,93.4
2024,University of Göttingen,111,"23,349",27.4,14%,53 : 47,"=, =",65.8,50.0,54.8,90.1,70.8,70.7
2024,University of Hamburg,136,"29,240",58.5,13%,58 : 42,"=, =",63.0,44.7,53.3,84.8,98.6,65.7
2024,University of Helsinki,121,"22,887",15.9,5%,67 : 33,,65.1,48.1,57.6,90.6,69.2,56.7
2024,University of Hong Kong,35,"18,103",18.3,43%,55 : 45,,80.3,65.6,72.3,96.4,95.2,96.8
2024,University of Illinois at Urbana-Champaign,42,"50,250",19.6,23%,51 : 49,,77.9,69.5,81.5,85.2,85.3,64.0
2024,University of Lausanne,143,"14,478",10.5,23%,,"=, =",62.7,41.7,46.3,87.3,99.5,90.4
2024,University of Leeds,129,"33,450",14.4,32%,59 : 41,,63.9,46.1,49.1,87.3,68.8,94.6
2024,University of Liverpool,168,"25,955",14.2,32%,54 : 46,"=, =",60.8,38.4,40.2,93.4,64.9,96.4
2024,University of Macau,193,"10,908",18.6,41%,54 : 46,"=, =",59.0,38.4,38.1,90.3,61.9,93.7
2024,University of Manchester,51,"40,725",15.6,45%,56 : 44,,75.6,61.4,67.1,93.1,73.1,95.6
2024,University of Mannheim,187,"7,475",57.1,14%,52 : 48,"=, =",59.5,36.5,45.4,90.2,93.6,63.7
2024,"University of Maryland, College Park",114,"33,988",17.0,9%,49 : 51,,65.7,49.4,58.1,92.8,70.2,48.6
2024,University of Massachusetts,123,"63,500",13.3,14%,50 : 50,"=, =",64.9,54.0,46.9,87.3,85.6,77.3
2024,University of Melbourne,37,"51,307",25.1,47%,58 : 42,,79.2,64.8,76.4,90.1,98.3,92.7
2024,University of Michigan-Ann Arbor,23,"45,783",8.1,16%,51 : 49,,87.4,84.7,87.4,95.5,80.7,69.0
2024,University of Minnesota,85,"59,556",11.8,9%,55 : 45,,68.7,61.0,58.5,87.2,99.8,48.3
2024,University of Münster,193,"27,529",25.1,5%,,"=, =",59.0,43.8,47.3,83.7,81.5,53.5
2024,University of North Carolina at Chapel Hill,72,"30,782",7.7,8%,60 : 40,,71.2,63.4,60.3,93.9,75.8,50.9
2024,University of Notre Dame,199,"12,576",10.9,12%,47 : 53,"=, =",58.7,51.9,42.6,76.1,72.9,69.9
2024,University of Nottingham,130,"33,520",16.0,27%,54 : 46,"=, =",63.8,45.6,45.9,90.6,71.2,92.8
2024,University of Oslo,127,"20,967",12.5,15%,66 : 34,,64.3,45.6,50.6,92.1,72.3,75.6
2024,University of Ottawa,177,"38,366",27.2,26%,59 : 41,"=, =",60.2,39.6,46.5,84.4,80.2,86.9
2024,University of Oxford,1,"21,750",10.9,42%,49 : 51,,98.5,96.6,100.0,99.0,98.7,97.5
2024,University of Pennsylvania,16,"21,312",6.2,22%,54 : 46,,91.0,87.7,89.7,97.6,97.7,78.8
2024,University of Pittsburgh-Pittsburgh campus,145,"26,305",5.4,10%,56 : 44,"=, =",62.5,49.1,46.1,92.4,76.1,50.9
2024,University of Rochester,133,"9,855",7.3,34%,50 : 50,,63.6,50.8,42.9,88.3,89.0,81.7
2024,University of Science and Technology of China,57,"20,252",8.1,5%,,,74.8,74.3,66.3,88.2,95.6,45.4
2024,University of Sheffield,105,"27,860",15.4,40%,53 : 47,,66.2,48.0,49.5,92.3,77.5,92.0
2024,University of Southampton,97,"19,920",13.0,35%,51 : 49,"=, =",66.9,48.9,50.1,92.7,73.1,96.5
2024,University of Southern California,74,"44,083",14.2,24%,49 : 51,,70.8,59.2,58.8,92.5,74.4,74.3
2024,University of St Andrews,193,"10,325",12.4,46%,58 : 42,"=, =",59.0,46.0,42.6,77.7,63.6,95.8
2024,University of Technology Sydney,148,"28,223",37.4,25%,50 : 50,,62.3,36.2,43.3,95.9,78.9,94.3
2024,University of Texas at Austin,52,"48,558",16.4,8%,55 : 45,,75.5,66.0,75.7,91.0,81.4,47.3
2024,University of Toronto,21,"79,282",25.8,27%,56 : 44,,88.6,77.5,94.1,92.8,96.1,90.7
2024,University of Twente,184,"9,964",13.9,38%,37 : 63,,59.7,43.4,46.0,75.1,99.6,93.3
2024,University of Tübingen,95,"21,632",27.1,14%,59 : 41,"=, =",67.0,49.1,56.5,89.0,99.8,72.0
2024,University of Vienna,119,"31,318",37.4,31%,66 : 34,"=, =",65.2,48.7,60.3,77.4,75.9,94.9
2024,University of Virginia (Main campus),166,"25,953",8.9,11%,54 : 46,,61.1,51.1,40.1,88.9,79.9,60.8
2024,University of Warwick,106,"24,905",14.4,44%,50 : 50,"=, =",66.1,48.1,52.1,89.0,70.5,96.4
2024,University of Washington,25,"49,486",10.1,16%,56 : 44,,85.3,78.0,83.5,98.2,77.6,73.2
2024,University of Waterloo,158,"36,904",24.2,23%,47 : 53,"=, =",61.7,42.2,49.3,83.7,78.3,89.3
2024,University of Wisconsin-Madison,63,"41,209",9.9,13%,,,73.3,68.5,67.5,85.5,79.8,62.8
2024,University of Würzburg,175,"23,637",38.3,12%,59 : 41,"=, =",60.4,40.3,43.4,90.8,99.6,63.2
2024,University of York,147,"19,505",16.1,31%,56 : 44,,62.4,42.4,44.8,90.8,66.9,93.1
2024,University of Zurich,80,"25,608",14.7,24%,58 : 42,,69.9,54.8,53.4,91.8,93.7,92.4
2024,Universität Heidelberg,47,"19,315",13.3,20%,55 : 45,,76.7,67.7,64.3,94.6,99.3,76.4
2024,Université Catholique de Louvain,168,"25,409",37.3,20%,54 : 46,"=, =",60.8,39.5,49.4,83.1,92.0,83.1
2024,Université Paris Cité,152,"61,690",16.9,18%,66 : 34,"=, =",61.9,47.9,42.7,90.6,68.3,73.2
2024,Université Paris-Saclay,58,"31,662",13.0,24%,50 : 50,,74.4,70.9,66.1,82.4,92.4,78.6
2024,Université de Montréal,111,"39,935",20.5,22%,,"=, =",65.8,51.2,54.1,81.7,96.6,87.7
2024,Uppsala University,140,"24,749",13.3,17%,60 : 40,"=, =",62.8,43.9,55.0,81.3,97.7,74.7
2024,Vanderbilt University,92,"12,971",3.9,17%,55 : 45,"=, =",67.4,54.1,48.5,96.0,96.5,62.9
2024,Vrije Universiteit Amsterdam,125,"31,704",19.2,18%,57 : 43,,64.7,40.4,51.0,93.4,91.5,84.3
2024,Wageningen University & Research,64,"15,899",18.1,28%,54 : 46,"=, =",73.0,56.4,59.8,93.8,98.8,92.4
2024,Washington University in St Louis,68,"13,825",7.3,22%,52 : 48,,72.3,60.8,57.2,97.5,77.8,72.7
2024,Wuhan University,164,"56,066",15.0,5%,,"=, =",61.3,50.9,45.0,88.5,90.6,41.0
2024,Yale University,10,"11,924",5.2,21%,51 : 49,,94.2,94.0,94.9,97.7,86.5,82.4
2024,Yonsei University (Seoul campus),76,"18,961",13.9,17%,49 : 51,,70.4,68.1,64.3,79.3,99.9,51.8
2024,Zhejiang University,55,"48,169",12.0,16%,,"=, =",75.0,70.2,75.3,78.7,99.0,65.5
2024,École Polytechnique Fédérale de Lausanne,33,"12,543",13.5,64%,30 : 70,,81.4,74.5,73.2,90.3,99.8,95.8
2025,Aalto University,196,"14,298",20.3,25%,39 : 61,"=, =",58.9,41.7,43.1,81.3,88.2,82.7
2025,Aarhus University,110,"25,966",12.8,15%,56 : 44,"=, =",65.5,44.2,59.4,84.3,99.7,79.4
2025,Abu Dhabi University,191,"2,344",10.7,60%,50 : 50,"=, =",59.2,45.1,39.2,87.4,25.4,97.9
2025,Australian National University,73,"17,100",14.8,48%,53 : 47,"=, =",70.7,53.6,65.1,85.0,86.1,94.0
2025,Beijing Normal University,146,"27,882",14.8,8%,,"=, =",62.1,57.5,48.4,79.9,80.7,52.0
2025,Boston University,75,"28,939",11.7,32%,58 : 42,,70.6,60.5,56.2,93.2,71.2,75.3
2025,Brown University,58,"10,476",10.3,20%,,"=, =",73.8,71.8,60.9,89.4,68.6,71.6
2025,California Institute of Technology,7,"2,397",6.4,32%,38 : 62,,96.3,95.2,97.5,97.3,100.0,89.7
2025,Carnegie Mellon University,24,"15,312",13.1,46%,44 : 56,,85.7,73.1,85.1,99.0,85.4,84.2
2025,Case Western Reserve University,159,"11,334",9.1,27%,51 : 49,,61.2,51.1,40.3,88.6,70.9,66.3
2025,Charité - Universitätsmedizin Berlin,93,"9,229",18.1,21%,65 : 35,"=, =",67.1,47.3,49.0,97.8,100.0,74.6
2025,City University of Hong Kong,78,"8,592",12.5,72%,54 : 46,,70.0,53.1,51.8,92.9,100.0,99.1
2025,Columbia University,18,"30,541",5.9,40%,,"=, =",89.8,86.4,88.8,96.9,75.9,85.4
2025,Cornell University,20,"25,528",10.5,26%,52 : 48,,89.2,83.2,91.1,96.8,69.5,85.5
2025,Dartmouth College,168,"6,691",8.0,17%,48 : 52,"=, =",60.7,56.8,39.4,83.2,75.9,60.5
2025,Delft University of Technology,56,"20,943",14.5,37%,32 : 68,"=, =",74.8,63.2,76.1,76.8,100.0,93.6
2025,Duke University,27,"17,180",4.3,22%,54 : 46,,83.4,77.7,75.6,96.2,100.0,75.5
2025,Durham University,172,"21,065",13.7,33%,54 : 46,"=, =",60.4,43.6,43.9,83.7,62.5,95.5
2025,ETH Zurich,11,"22,883",15.8,44%,33 : 67,,93.0,87.3,97.2,95.1,84.0,95.3
2025,Eindhoven University of Technology,185,"10,686",21.0,31%,,"=, =",59.5,46.2,51.0,68.0,100.0,88.4
2025,Emory University,98,"13,718",4.2,19%,61 : 39,"=, =",66.3,53.9,46.2,95.3,83.6,67.4
2025,Erasmus University Rotterdam,107,"31,847",22.1,25%,53 : 47,"=, =",65.6,37.2,53.3,96.7,88.7,88.5
2025,Free University of Berlin,104,"24,727",42.5,22%,63 : 37,"=, =",65.8,49.9,59.6,82.7,71.0,81.7
2025,Fudan University,36,"38,462",12.3,9%,52 : 48,"=, =",78.8,78.2,76.2,85.4,99.4,53.8
2025,Georgia Institute of Technology,40,"34,116",31.4,31%,34 : 66,,78.3,60.0,77.7,92.9,99.2,83.4
2025,Ghent University,112,"38,420",34.3,11%,57 : 43,"=, =",65.4,47.7,59.5,84.2,99.9,64.7
2025,Harbin Institute of Technology,152,"31,224",10.6,4%,,"=, =",61.8,57.3,55.2,74.7,99.9,33.7
2025,Harvard University,3,"22,584",10.0,25%,52 : 48,,97.7,97.3,99.9,99.3,85.7,90.1
2025,Huazhong University of Science and Technology,166,"58,194",14.8,4%,,"=, =",60.8,46.7,48.4,88.3,99.7,33.0
2025,Humboldt University of Berlin,84,"34,916",58.0,18%,,"=, =",68.0,53.3,63.5,84.9,65.5,76.8
2025,Imperial College London,9,"21,000",12.1,60%,43 : 57,,94.4,89.3,94.9,98.5,90.8,98.3
2025,Indiana University,189,"66,622",12.5,12%,54 : 46,"=, =",59.3,46.6,38.3,87.4,85.0,64.0
2025,Institut Polytechnique de Paris,71,"6,062",6.7,43%,24 : 76,,71.3,69.2,60.8,73.4,98.3,97.0
2025,Johns Hopkins University,16,"21,735",5.8,32%,55 : 45,,90.7,83.7,91.3,97.3,100.0,83.6
2025,KTH Royal Institute of Technology,95,"13,113",15.6,26%,34 : 66,"=, =",66.9,52.3,58.3,81.5,97.3,82.9
2025,KU Leuven,43,"50,447",37.5,20%,52 : 48,,77.0,59.5,74.9,92.4,100.0,80.6
2025,Karlsruhe Institute of Technology,166,"20,875",41.3,24%,29 : 71,"=, =",60.8,45.8,56.9,71.1,100.0,73.1
2025,Karolinska Institute,49,"8,005",9.9,28%,70 : 30,,76.1,59.9,67.1,96.1,95.9,83.8
2025,King Fahd University of Petroleum and Minerals,176,"6,222",7.8,25%,18 : 82,"=, =",60.1,36.9,41.5,88.7,91.6,92.1
2025,King’s College London,36,"35,360",14.0,53%,64 : 36,"=, =",78.8,60.1,74.3,97.2,76.2,97.2
2025,Korea Advanced Institute of Science and Technology (KAIST),82,"10,156",11.2,11%,22 : 78,,69.5,65.2,66.7,78.3,100.0,45.7
2025,Korea University,189,"21,741",17.3,38%,,"=, =",59.3,49.3,48.6,72.6,99.8,65.7
2025,Kyoto University,55,"21,707",9.0,11%,25 : 75,,75.2,86.3,85.1,58.7,100.0,45.8
2025,LMU Munich,38,"34,235",33.0,18%,61 : 39,,78.7,65.2,76.5,91.7,100.0,76.4
2025,Lancaster University,168,"15,280",13.8,36%,51 : 49,"=, =",60.7,41.6,40.8,89.1,66.4,96.2
2025,Leiden University,73,"34,614",18.4,22%,60 : 40,"=, =",70.7,46.8,62.8,93.8,98.7,87.7
2025,Lomonosov Moscow State University,107,"33,056",9.6,37%,49 : 51,"=, =",65.6,84.4,74.4,33.3,91.4,72.7
2025,London School of Economics and Political Science,50,"12,150",12.3,71%,57 : 43,"=, =",75.9,60.0,72.0,94.7,45.1,94.2
2025,Lund University,95,"23,754",10.5,21%,55 : 45,"=, =",66.9,48.4,58.4,86.0,99.8,79.3
2025,Maastricht University,132,"21,438",19.2,58%,60 : 40,"=, =",63.2,40.3,46.7,88.6,98.3,97.1
2025,Macquarie University,178,"28,373",50.0,21%,,,59.9,35.2,42.7,89.4,93.4,87.4
2025,Massachusetts Institute of Technology,2,"11,836",8.0,33%,42 : 58,,98.1,99.2,96.0,99.7,100.0,93.8
2025,McGill University,45,"30,051",11.3,30%,61 : 39,,76.7,66.2,70.9,88.6,78.0,91.6
2025,McMaster University,116,"28,046",29.4,22%,57 : 43,"=, =",65.2,41.2,50.2,93.0,100.0,87.6
2025,Michigan State University,122,"44,672",16.1,10%,53 : 47,,64.7,54.9,53.5,83.5,70.0,69.1
2025,Monash University,58,"54,821",32.6,37%,55 : 45,"=, =",73.8,52.2,65.6,95.0,99.7,92.0
2025,Nanjing University,65,"33,608",14.6,10%,59 : 41,,73.0,66.8,65.0,86.3,99.1,61.5
2025,"Nanyang Technological University, Singapore",30,"26,044",17.1,29%,48 : 52,,81.8,65.8,79.3,94.5,99.9,94.1
2025,National Taiwan University (NTU),172,"25,973",13.3,15%,42 : 58,"=, =",60.4,53.3,54.6,69.0,100.0,55.0
2025,National University of Singapore,17,"34,388",21.0,26%,49 : 51,,89.9,78.4,93.6,95.7,100.0,91.9
2025,New York University,33,"49,423",7.4,45%,59 : 41,,80.3,72.0,76.8,94.3,71.7,75.3
2025,Newcastle University,157,"24,885",14.4,26%,53 : 47,"=, =",61.4,37.1,42.9,93.0,82.9,90.8
2025,Northwestern University,31,"19,922",8.0,20%,53 : 47,,81.4,71.8,75.8,97.8,92.3,69.4
2025,Ohio State University (Main campus),116,"55,115",10.5,12%,52 : 48,"=, =",65.2,55.0,51.7,87.6,83.6,58.4
2025,Paris Sciences et Lettres – PSL Research University Paris,42,"16,016",14.9,21%,50 : 50,,77.7,74.4,72.8,82.0,99.4,80.4
2025,Peking University,13,"34,981",11.5,15%,,,92.0,94.9,97.7,88.2,99.9,70.1
2025,Penn State (Main campus),100,"47,253",14.6,15%,47 : 53,"=, =",66.2,54.5,62.3,83.0,70.9,57.6
2025,Pohang University of Science and Technology (POSTECH),151,"3,245",10.5,8%,,,61.9,55.9,50.0,78.8,100.0,43.0
2025,Pompeu Fabra University,176,"12,662",22.3,17%,62 : 38,"=, =",60.1,36.0,44.6,90.0,83.9,82.2
2025,Princeton University,4,"8,378",7.8,23%,47 : 53,,97.5,98.3,98.0,98.9,96.9,87.4
2025,Purdue University West Lafayette,79,"41,612",18.7,20%,42 : 58,,69.9,63.0,68.9,73.8,86.2,77.2
2025,Queen Mary University of London,141,"25,110",15.7,47%,54 : 46,"=, =",62.3,36.1,42.3,97.1,72.5,98.0
2025,RWTH Aachen University,92,"29,050",37.1,31%,35 : 65,,67.2,53.9,64.2,78.0,100.0,70.3
2025,Radboud University Nijmegen,143,"23,582",17.5,13%,58 : 42,"=, =",62.2,38.4,50.4,90.4,81.0,79.0
2025,Rice University,112,"7,994",10.5,30%,43 : 57,"=, =",65.4,55.1,46.1,88.4,72.5,85.2
2025,Sapienza University of Rome,185,"64,504",27.6,7%,61 : 39,"=, =",59.5,53.4,50.8,73.7,93.0,42.6
2025,Scuola Normale Superiore di Pisa,154,674,8.0,11%,30 : 70,"=, =",61.7,59.5,46.5,82.6,36.4,59.0
2025,Seoul National University,62,"25,644",14.2,16%,,"=, =",73.5,73.7,74.3,76.2,100.0,44.9
2025,Shanghai Jiao Tong University,52,"40,159",12.4,9%,36 : 64,,75.8,72.4,79.3,77.5,100.0,56.4
2025,Sorbonne University,76,"40,340",14.1,22%,61 : 39,,70.4,64.6,61.1,82.4,71.5,80.8
2025,Southern University of Science and Technology (SUSTech),183,"7,350",9.1,1%,,"=, =",59.6,36.7,43.3,93.2,80.9,67.1
2025,Stanford University,6,"16,963",5.9,23%,47 : 53,,97.2,97.5,97.3,99.6,100.0,85.1
2025,Stockholm University,191,"28,689",17.4,14%,,"=, =",59.2,32.8,49.0,89.3,65.1,79.6
2025,Sungkyunkwan University (SKKU),102,"20,416",17.0,21%,48 : 52,"=, =",66.1,58.1,56.7,79.3,99.5,63.7
2025,TU Dresden,160,"21,294",19.8,15%,49 : 51,"=, =",61.1,47.2,50.6,78.6,99.8,65.9
2025,Technical University of Berlin,140,"20,260",48.2,28%,36 : 64,,62.4,45.4,54.7,79.5,99.7,71.4
2025,Technical University of Denmark,124,"10,492",8.0,30%,34 : 66,,64.4,49.8,46.8,84.0,99.8,92.2
2025,Technical University of Munich,26,"34,907",41.8,43%,35 : 65,,83.5,70.4,86.0,91.7,100.0,83.1
